brand_name,location_name,phone,email,website,address,city,state,lat,lng,rating,review_count,categories,services,source_url,source
Speedco,Speedco Truck Lube and Tires,+13305267126,,https://www.loves.com/locations/813,"4898 Shuffel St NW, North Canton, OH 44720",North Canton,OH,40.8988486,-81.4386071,2.6,51,Truck repair shop;Oil change service;Tire repair shop;Tire service;Tire shop;Trailer repair shop;Truck stop;Vehicle inspection service,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Speedco%20Truck%20Lube%20and%20Tires&query_place_id=ChIJi_h4-6DVNogRDPk1CS6qSIE,apify_google_maps
Pilot Flying J,Pilot Travel Center,+17348541772,,https://locations.pilotflyingj.com/us/mi/ottawa-lake/6158-us-223,"6158 US-223, Ottawa Lake, MI 49267",Ottawa Lake,MI,41.799049,-83.694294,4,1565,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJe3avJk-GPIgRogJbyoAEIwY,apify_google_maps
Pilot Flying J,Pilot Travel Center,+17344264618,,https://locations.pilotflyingj.com/us/mi/dexter/750-baker-rd,"750 Baker Rd, Dexter, MI 48130",Dexter,MI,42.3017176,-83.8772153,4,986,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJzXq2MWm3PIgReXUeeTuyqbA,apify_google_maps
Pilot Flying J,Pilot Travel Center,+12699257547,,https://locations.pilotflyingj.com/us/mi/benton-harbor/1860-e-napier-ave,"1860 E Napier Ave, Benton Harbor, MI 49022",Benton Harbor,MI,42.0900356,-86.4123754,3.8,2167,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJ17EKFFrPEIgRuIdy5-YzxEw,apify_google_maps
Pilot Flying J,Pilot Travel Center,+16167416199,,https://locations.pilotflyingj.com/us/mi/holland/853-interchange-dr,"853 Interchange Dr, Holland, MI 49423",Holland,MI,42.7406493,-86.0698722,4,1260,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJb3zsrb_tGYgRoQAHKJFuJHw,apify_google_maps
Pilot Flying J,Pilot Travel Center,+17344260065,,https://locations.pilotflyingj.com/us/mi/dexter/195-baker-rd,"195 Baker Rd, Dexter, MI 48130",Dexter,MI,42.2961345,-83.8789682,4,1048,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJUeDURpq2PIgRnM-ipchK3h8,apify_google_maps
Pilot Flying J,Flying J Travel Center,+15176277504,,https://locations.pilotflyingj.com/us/mi/grand-ledge/7800-w-grand-river-ave,"7800 W Grand River Ave, Grand Ledge, MI 48837",Grand Ledge,MI,42.7876242,-84.6775726,3.8,1506,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Flying%20J%20Travel%20Center&query_place_id=ChIJxZTgOzCUIogRBf9tI-H2FMY,apify_google_maps
Pilot Flying J,Pilot Travel Center,+17342429650,,https://locations.pilotflyingj.com/us/mi/monroe/1100-n-dixie-hwy,"1100 N Dixie Hwy, Monroe, MI 48162",Monroe,MI,41.9247909,-83.3661458,3.9,647,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJJ4S_mFduO4gRI3t4ouIjmqA,apify_google_maps
Pilot Flying J,Pilot Travel Center,+17344573500,,https://locations.pilotflyingj.com/us/mi/monroe/1200-nadeau-rd,"1200 Nadeau Rd, Monroe, MI 48162",Monroe,MI,41.9635891,-83.3537533,2.9,268,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJG8W_RbNuO4gRrJUmX6cfPko,apify_google_maps
Pilot Flying J,Pilot Travel Center,+12699689949,,https://locations.pilotflyingj.com/us/mi/battle-creek/15901-11-mile-rd,"15901 11 Mile Rd, Battle Creek, MI 49014",Battle Creek,MI,42.3029752,-85.0824189,3.9,1548,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJr0QDi8b6F4gRTlwAZ48gPvk,apify_google_maps
Pilot Flying J,Flying J Travel Center,+13135249985,,https://locations.pilotflyingj.com/us/mi/woodhaven/21055-west-rd,"21055 West Rd, Woodhaven, MI 48183",Woodhaven,MI,42.1367688,-83.2395123,2.5,890,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Flying%20J%20Travel%20Center&query_place_id=ChIJg4JD85c4O4gRp-atmgJI7JE,apify_google_maps
Speedco,Speedco Truck Lube and Tires,+13177910733,,https://www.loves.com/locations/926,"5191 Harding Ln, Indianapolis, IN 46217",Indianapolis,IN,39.6901777,-86.1858718,3,567,Truck repair shop;Oil change service;Trailer repair shop;Vehicle inspection service,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Speedco%20Truck%20Lube%20and%20Tires&query_place_id=ChIJ3WOu1kJZa4gR8RkCIXvLxwY,apify_google_maps
Speedco,Speedco Truck Lube and Tires,+19372225202,,https://www.loves.com/locations/427,"2217 S Edwin C Moses Blvd, Dayton, OH 45417",Dayton,OH,39.7341871,-84.2096884,2.7,179,Truck repair shop;Oil change service;Tire shop;Trailer repair shop;Truck stop;Vehicle inspection service,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Speedco%20Truck%20Lube%20and%20Tires&query_place_id=ChIJJbXfs1uHQIgRzo3817QazCI,apify_google_maps
Speedco,Speedco Truck Lube and Tires,+16144918477,,https://www.loves.com/locations/744,"6023 Alum Creek Dr, Lockbourne, OH 43137",Lockbourne,OH,39.8450858,-82.9392552,3,144,Truck repair shop;Oil change service;Tire shop;Trailer repair shop;Truck stop;Vehicle inspection service,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Speedco%20Truck%20Lube%20and%20Tires&query_place_id=ChIJTRf1_jeBOIgRGDKesbSC3HM,apify_google_maps
Pilot Flying J,Pilot Dealer,+16032236885,,https://locations.pilotflyingj.com/us/nh/bow/728-nh-3a,"728 NH-3A, Bow, NH 03304",Bow,NH,43.121688,-71.480742,3.3,963,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Dealer&query_place_id=ChIJB7PoLV5B4okRTIGnQkAC8fI,apify_google_maps
Pilot Flying J,Pilot Travel Center,+18173375324,,https://locations.pilotflyingj.com/us/tx/fort-worth/2400-alliance-gateway-fwy,"2400 Alliance Gateway Fwy, Fort Worth, TX 76177",Fort Worth,TX,32.9577206,-97.3075408,3.8,3199,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJRYt5zyraTYYRmyWB7o8puT4,apify_google_maps
Pilot Flying J,Pilot Travel Center,+16625390222,,https://locations.pilotflyingj.com/us/ms/new-albany/500-ms-15,"500 MS-15, New Albany, MS 38652",New Albany,MS,34.467802,-89.006085,3.9,1911,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJrcgoCSWngIgRY4PIHIiT8mg,apify_google_maps
Pilot Flying J,Flying J Travel Center,+15734723336,,https://locations.pilotflyingj.com/us/mo/matthews/703-mo-80,"703 MO-80, Matthews, MO 63867",Matthews,MO,36.7603469,-89.5408622,3.9,1293,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Flying%20J%20Travel%20Center&query_place_id=ChIJ4TbUOQ1QeIgRGQ6Om1j4vaM,apify_google_maps
Pilot Flying J,Pilot Travel Center,+16622835985,,https://locations.pilotflyingj.com/us/ms/winona/403-sw-frontage-rd,"403 SW Frontage Rd, Winona, MS 38967",Winona,MS,33.4853155,-89.770302,3.6,1597,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJ9xlYMHTBgYgRVzeLcBckFp0,apify_google_maps
Pilot Flying J,Flying J Travel Center,+15736834153,,https://locations.pilotflyingj.com/us/mo/charleston/2460-us-60,"2460 US-60, Charleston, MO 63834",Charleston,MO,36.9222008,-89.3139328,3.9,2244,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Flying%20J%20Travel%20Center&query_place_id=ChIJxxyTMXC2eYgR9ETx7HEsqy8,apify_google_maps
Pilot Flying J,Pilot Travel Center,+15733592007,,https://locations.pilotflyingj.com/us/mo/hayti/1701-mo-84,"1701 MO-84, Hayti, MO 63851",Hayti,MO,36.2275287,-89.7253674,2.9,573,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJ0cSIk7G_eIgRbegAkCQ2nL8,apify_google_maps
Pilot Flying J,Pilot Flying J,+16019360190,,http://pilotflyingj.com/,"685 US-80, Pearl, MS 39208",Pearl,MS,32.2773195,-90.1606174,4,1318,Gas station;Truck stop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Flying%20J&query_place_id=ChIJ82GhCxAyKIYRNeRPLEF85UQ,apify_google_maps
Pilot Flying J,Pilot Travel Center,+16019689491,,https://locations.pilotflyingj.com/us/ms/jackson/2520-s-gallatin-st,"2520 S Gallatin St, Jackson, MS 39204",Jackson,MS,32.2731623,-90.1925807,3.6,1401,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJCxfyC9EzKIYRfnxmam-Q1Jg,apify_google_maps
Pilot Flying J,Flying J Travel Center,+15704652974,,https://locations.pilotflyingj.com/us/pa/new-milford/1623-oliver-rd,"1623 Oliver Rd, New Milford, PA 18834",New Milford,PA,41.8245232,-75.6820466,4,1811,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Flying%20J%20Travel%20Center&query_place_id=ChIJi7jcT8Yn24kR8f2qKOLzpzg,apify_google_maps
Pilot Flying J,Flying J Travel Center,+18563510080,,https://locations.pilotflyingj.com/us/nj/carneys-point/326-slapes-corner-rd,"326 Slapes Corner Rd, Carneys Point Township, NJ 08069",Carneys Point Township,NJ,39.6840645,-75.4852206,3.9,1517,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Flying%20J%20Travel%20Center&query_place_id=ChIJTeezwgYdx4kRba-u2gL1TT8,apify_google_maps
Pilot Flying J,Flying J Travel Center,+12288682711,,https://locations.pilotflyingj.com/us/ms/gulfport/9351-canal-road,"9351 Canal Rd, Gulfport, MS 39503",Gulfport,MS,30.4213414,-89.1378781,4.1,1261,Truck stop;Convenience store;Gas station;Rest stop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Flying%20J%20Travel%20Center&query_place_id=ChIJWbhHIC48nIgRAp0CxmPffo0,apify_google_maps
Pilot Flying J,Flying j,,,https://pilotflyingj.com/,"9351 Canal Rd, Gulfport, MS 39503",Gulfport,MS,30.4215154,-89.1388273,4.8,4,Truck accessories store,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Flying%20j&query_place_id=ChIJh656OAA9nIgRDJwdB0wZ45Q,apify_google_maps
Pilot Flying J,Pilot Travel Center,+12284746511,,https://locations.pilotflyingj.com/us/ms/moss-point/6705-ms-63,"6705 MS-63, Moss Point, MS 39563",Moss Point,MS,30.4383409,-88.5287859,4.1,1861,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJaauFC9Drm4gRE01wNonCros,apify_google_maps
Pilot Flying J,Pilot Travel Center,+16014845106,,https://locations.pilotflyingj.com/us/ms/meridian/1555-tommy-webb-dr,"1555 Tommy Webb Dr, Meridian, MS 39307",Meridian,MS,32.3461733,-88.7281989,4.1,2649,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJB0r6p6GAhIgRzT2Kyv_GqKo,apify_google_maps
Pilot Flying J,Flying J Travel Center,+16628951001,,https://locations.pilotflyingj.com/us/ms/olive-branch/4740-bethel-rd,"4740 Bethel Rd, Olive Branch, MS 38654",Olive Branch,MS,34.9284951,-89.7937532,3.6,1721,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Flying%20J%20Travel%20Center&query_place_id=ChIJBZYVEL6Tf4gRAX91wAuABZo,apify_google_maps
Pilot Flying J,Flying J,+14065420400,,https://locations.pilotflyingj.com/us/mt/missoula/8745-hwy-93-n-suite-b,"8745 Hwy 93 N, STE B, Missoula, MT 59808",Missoula,MT,46.9556583,-114.1330452,4,43,Diesel fuel supplier,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Flying%20J&query_place_id=ChIJIQw5zHDFXVMR4qbysMp9mSE,apify_google_maps
Pilot Flying J,Pilot Dealer,+14064520342,,https://locations.pilotflyingj.com/us/mt/great-falls/3700-31st-st-sw,"3700 31st St SW, Great Falls, MT 59404",Great Falls,MT,47.4699811,-111.361004,3.9,239,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Dealer&query_place_id=ChIJw-nPSPlIQlMRWouUtPKCzbk,apify_google_maps
Pilot Flying J,Flying J,+14067610052,,https://locations.pilotflyingj.com/us/mt/great-falls/3715-31st-street-sw,"3701 31st St SW, Great Falls, MT 59404",Great Falls,MT,47.4700602,-111.3577696,3.5,18,Diesel fuel supplier,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Flying%20J&query_place_id=ChIJLY8lvP9JQlMRgTB8QOp7IWE,apify_google_maps
Pilot Flying J,Flying J,+14063777500,,https://pilotflyingj.com/,"73 MT-16, Glendive, MT 59330",Glendive,MT,47.1175043,-104.7369974,3.7,38,Fuel supplier,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Flying%20J&query_place_id=ChIJu5Eu4-8nJVMRtBjN-paOObE,apify_google_maps
Pilot Flying J,Flying J Dealer--Town Pump Travel Center,+14065420400,,https://pilotflyingj.com/stores/914/,"8745 U.S. Hwy 93 N Suite B, Missoula, MT 59808",Missoula,MT,46.9551711,-114.1324994,4.1,1187,Truck stop;ATM;Gas station;Grocery store,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Flying%20J%20Dealer--Town%20Pump%20Travel%20Center&query_place_id=ChIJKSrHZDLFXVMR8hu5aSh4iE8,apify_google_maps
Pilot Flying J,Flying J Dealer--Town Pump Travel Center,+14067234325,,http://www.townpump.com/,"122000 N Browns Gulch Rd, Butte, MT 59701",Butte,MT,46.0083621,-112.6087171,4.3,1681,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Flying%20J%20Dealer--Town%20Pump%20Travel%20Center&query_place_id=ChIJ6Q5pERGnW1MRxABuR70us-w,apify_google_maps
Pilot Flying J,Pilot Flying Js,+14062568826,,https://pilotflyingj.com/,"2775 Old Hardin Rd, Billings, MT 59101",Billings,MT,45.8124866,-108.4157079,3.3,44,Gas station;Truck stop,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Flying%20Js&query_place_id=ChIJm_9V9ERwSFMR3mmLJ25dS00,apify_google_maps
Pilot Flying J,Flying J,,,https://pilotflyingj.com/,"122000 Interstate Access, Butte, MT 59701",Butte,MT,46.0083081,-112.608845,4.2,6,Diesel fuel supplier,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Flying%20J&query_place_id=ChIJRXm8WQCnW1MRTplj3nOndsc,apify_google_maps
Pilot Flying J,Pilot Licensed Location,+14062389823,,https://locations.pilotflyingj.com/us/mt/billings/2711-n-frontage-rd,"2711 N Frontage Rd, Billings, MT 59101",Billings,MT,45.8161694,-108.4167684,4.1,1100,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Licensed%20Location&query_place_id=ChIJE2hv-kRwSFMRuJ8dJjqCSzo,apify_google_maps
Pilot Flying J,Pilot Dealer--Town Pump Travel Center,+14063224833,,https://pilotflyingj.com/stores/906,"602 E 8th Ave North, Columbus, MT 59019",Columbus,MT,45.6449567,-109.2472607,4.1,1203,Truck stop;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Dealer--Town%20Pump%20Travel%20Center&query_place_id=ChIJ3czmgAGwSFMRLgUkIJG6Myo,apify_google_maps
Pilot Flying J,Pilot Travel Center,+18562907769,,https://locations.pilotflyingj.com/us/nj/carneys-point/600-pennsville-auburn-rd,"600 S Pennsville Auburn Rd, Carneys Point Township, NJ 08069",Carneys Point Township,NJ,39.6812714,-75.4792862,3.9,882,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJB1kWE6odx4kRmssSoUFsh84,apify_google_maps
Pilot Flying J,Pilot,+19087357711,,https://locations.pilotflyingj.com/us/nj/hampton/66-nj-173-west,"66 NJ-173 West, Hampton, NJ 08827",Hampton,NJ,40.6365468,-74.9673158,4.1,135,Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot&query_place_id=ChIJk8cC3mF1xIkRjXnx5QoX8yE,apify_google_maps
Pilot Flying J,Pilot Travel Center,+13523523155,,https://locations.pilotflyingj.com/us/fl/wildwood/744-fl-44,"744 FL-44, Wildwood, FL 34785",Wildwood,FL,28.8737365,-82.0905589,4,1692,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJTdlyBkXc54gRYz7Xr8I8BoA,apify_google_maps
Pilot Flying J,Pilot Travel Center,+17727322084,,https://locations.pilotflyingj.com/us/fl/fort-pierce/7300-okeechobee-rd,"7300 Okeechobee Rd, Fort Pierce, FL 34945",Fort Pierce,FL,27.4138525,-80.4001385,4,1819,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJj-SoY3ry3ogRXGLV1gycUFs,apify_google_maps
Pilot Flying J,Flying J Travel Center,+13525885444,,https://locations.pilotflyingj.com/us/fl/san-antonio/29933-state-rd-52,"29933 State Rd 52, San Antonio, FL 33576",San Antonio,FL,28.3260504,-82.3224881,4.1,3594,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Flying%20J%20Travel%20Center&query_place_id=ChIJKzqIF_OuwogRfCc4pFVjotQ,apify_google_maps
Pilot Flying J,Pilot Travel Center,+13306592020,,https://locations.pilotflyingj.com/us/oh/richfield/5219-brecksville-rd,"5219 Brecksville Rd, Richfield, OH 44286",Richfield,OH,41.2762303,-81.6263703,3.5,1543,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJc9Yi-7_dMIgRl1MQlT0ZYhQ,apify_google_maps
Pilot Flying J,Flying J Travel Center,+17409649601,,https://locations.pilotflyingj.com/us/oh/millersport/10480-baltimore-rd-sw,"10480 Baltimore Rd SW, Millersport, OH 43046",Millersport,OH,39.9423487,-82.5991942,3.9,2215,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Flying%20J%20Travel%20Center&query_place_id=ChIJ2zikOAttOIgR4mCWhRr9N2Y,apify_google_maps
Pilot Flying J,Pilot Travel Center,+17404390989,,https://locations.pilotflyingj.com/us/oh/cambridge/61700-southgate-rd,"61700 Southgate Rd, Cambridge, OH 43725",Cambridge,OH,39.997137,-81.576912,3.6,1397,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJT8X2y2_KN4gRwAYM4kRrPTk,apify_google_maps
Pilot Flying J,Pilot Travel Center,+19377464488,,https://locations.pilotflyingj.com/us/oh/franklin/6830-franklin-lebanon-rd,"6830 Franklin Lebanon Rd, Franklin, OH 45005",Franklin,OH,39.542654,-84.2904325,3.7,2454,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJLfv-8UdgQIgRqAXibLQePT0,apify_google_maps
Pilot Flying J,Flying J Travel Center,+15139330312,,https://locations.pilotflyingj.com/us/oh/lebanon/3140-oh-350,"3140 OH-350, Lebanon, OH 45036",Lebanon,OH,39.4114976,-84.1504398,4.1,2744,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Flying%20J%20Travel%20Center&query_place_id=ChIJkwLyx3DxQIgRq-DQL4E23tk,apify_google_maps
Pilot Flying J,Pilot Travel Center,+16143089195,,https://locations.pilotflyingj.com/us/oh/columbus/3600-interchange-rd,"3600 Interchange Rd, Columbus, OH 43204",Columbus,OH,39.9731405,-83.0998014,3.6,2131,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJ4e7zKjaQOIgROPHu95r57jw,apify_google_maps
Pilot Flying J,Pilot Travel Center,+16148794128,,https://locations.pilotflyingj.com/us/oh/london/1365-us-42,"1365 US-42, London, OH 43140",London,OH,39.9590964,-83.3697351,3.9,2698,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJeyV7Q4eKOYgR5PleVw-9cwA,apify_google_maps
Pilot Flying J,Flying J Travel Center,+18044489047,,https://locations.pilotflyingj.com/us/va/ruther-glen/24279-rogers-clark-blvd,"24279 Rogers Clark Blvd, Ruther Glen, VA 22546",Ruther Glen,VA,37.9329286,-77.4729755,4.1,2576,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Flying%20J%20Travel%20Center&query_place_id=ChIJge-mwXg0sYkRdgVUJS_tUic,apify_google_maps
Pilot Flying J,Flying J Travel Center,+15406783641,,https://locations.pilotflyingj.com/us/va/clear-brook/1530-rest-church-rd,"1530 Rest Church Rd, Clear Brook, VA 22624",Clear Brook,VA,39.2905605,-78.0866066,4,3388,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Flying%20J%20Travel%20Center&query_place_id=ChIJ0_yVKYv5tYkRSLYn50CBm8w,apify_google_maps
Pilot Flying J,Pilot Travel Center,+15408762055,,https://locations.pilotflyingj.com/us/va/toms-brook/1014-mt-olive-rd,"1014 Mt Olive Rd, Toms Brook, VA 22660",Toms Brook,VA,38.9667039,-78.4383041,3.9,2232,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJHSh8ig67tYkRv_nI9QCzFqY,apify_google_maps
Pilot Flying J,Flying J Travel Center,+18044483077,,https://locations.pilotflyingj.com/us/va/ruther-glen/23866-rogers-clark-blvd,"23866 Rogers Clark Blvd, Ruther Glen, VA 22546",Ruther Glen,VA,37.9405197,-77.4685384,4.1,3003,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Flying%20J%20Travel%20Center&query_place_id=ChIJwQIINoAzsYkRyFFO-rRkBvI,apify_google_maps
Pilot Flying J,Pilot Travel Center,+18045249556,,https://locations.pilotflyingj.com/us/va/colonial-heights/2126-ruffin-mill-rd,"2126 Ruffin Mill Rd, Colonial Heights, VA 23834",Colonial Heights,VA,37.3108667,-77.3915178,4,1885,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJtaauvhoIsYkRKHqr_dGI5Ak,apify_google_maps
Pilot Flying J,Pilot Travel Center,+18042073015,,https://locations.pilotflyingj.com/us/va/providence-forge/6721-emmaus-church-rd,"6721 Emmaus Church Rd, Providence Forge, VA 23140",Providence Forge,VA,37.499802,-77.089187,3.9,1101,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJQ4ATMG3ksIkRtyHszMMpeyU,apify_google_maps
Pilot Flying J,Pilot Travel Center,+15403779239,,https://locations.pilotflyingj.com/us/va/raphine/713-oakland-cir,"713 Oakland Cir, Raphine, VA 24472",Raphine,VA,37.9319239,-79.2316469,3.8,2128,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJa5IslSkgrokR37IP-P4HV38,apify_google_maps
Pilot Flying J,Pilot Travel Center,+15404342529,,https://locations.pilotflyingj.com/us/va/harrisonburg/3634-n-valley-pike,"3634 N Valley Pike, Harrisonburg, VA 22802",Harrisonburg,VA,38.4803734,-78.818202,3.9,2019,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJI0uEs_LytIkRHKFxTPbavOg,apify_google_maps
Pilot Flying J,Flying J,+18044483312,,http://pilotflyingj.com/,"23408 Cool Water Dr, Ruther Glen, VA 22546",Ruther Glen,VA,37.938721,-77.4670917,3.2,11,Fuel supplier,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Flying%20J&query_place_id=ChIJhdEZC38zsYkRpcpoAfA6q5I,apify_google_maps
Pilot Flying J,Pilot Travel Center,+15307243060,,https://locations.pilotflyingj.com/us/ca/dunnigan/30035-county-road-8,"30035 County Road 8, Dunnigan, CA 95937",Dunnigan,CA,38.8622787,-121.9506793,4.2,3140,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Pilot%20Travel%20Center&query_place_id=ChIJSXxLGau_hIAR8LrbpOeYKr4,apify_google_maps
Pilot Flying J,Flying J Travel Center,+13607904495,,https://locations.pilotflyingj.com/us/wa/olympia/2725-93rd-ave-sw,"2725 93rd Ave SW, Olympia, WA 98512",Olympia,WA,46.9521746,-122.9407567,3.7,281,Truck stop;Convenience store;Gas station,truck_service;tire_service;roadside_vendor,https://www.google.com/maps/search/?api=1&query=Flying%20J%20Travel%20Center&query_place_id=ChIJ_RJB2AZxkVQROwETaakq99Q,apify_google_maps
