company_name,phone,website,address,city,state,lat,lng,rating,review_count,categories,source_url,source
ABF Freight,+16022723211,https://arcb.com/shippers/solutions/less-than-truckload/abf-freight?refnum=LOCAL&utm_source=Google+Business&utm_medium=GMB+ABF,"5620 W Lower Buckeye Rd, Phoenix, AZ 85043",Phoenix,ARIZONA,33.4244005,-112.1809319,3.7,127,Trucking company;Logistics service;Shipping company;Shipping service;Transportation service,https://www.google.com/maps/search/?api=1&query=ABF%20Freight&query_place_id=ChIJ5Rk7KrwTK4cRT80PejLJqws,apify_google_maps
Value Truck,+16022495501,http://valuetruck.com/,"8601 AZ-85, Buckeye, AZ 85326",Buckeye,ARIZONA,33.368351,-112.6239461,3.8,100,Trucking company;Freight forwarding service;Shipping company;Transportation service;Truck driving school,https://www.google.com/maps/search/?api=1&query=Value%20Truck&query_place_id=ChIJ725UUF80K4cRk_K1XFAVvJs,apify_google_maps
Estes Express Lines,+16023080870,https://www.estes-express.com/terminals/phoenix,"2425 S 43rd Ave, Phoenix, AZ 85009",Phoenix,ARIZONA,33.4244692,-112.1507301,3.3,279,Trucking company;Logistics service;Shipping service;Transportation service,https://www.google.com/maps/search/?api=1&query=Estes%20Express%20Lines&query_place_id=ChIJqSvIUqkWK4cRAENNRwtaI48,apify_google_maps
"J.B. Hunt Transport Services, Inc.",+16234357394,,"5851 N 51st Ave, Glendale, AZ 85301",Glendale,ARIZONA,33.5193675,-112.166287,3.6,43,Trucking company;Transportation service,https://www.google.com/maps/search/?api=1&query=J.B.%20Hunt%20Transport%20Services%2C%20Inc.&query_place_id=ChIJ97jP6zhrK4cRkBULVHSRtnM,apify_google_maps
Omni Logistics - Tempe,+14809213900,https://omnilogistics.com/locations/omni-logistics-tempe-logistics-company-in-tempe-arizona/?y_source=1_NTI1NjQ1OTMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"6655 S Kyrene Rd Suite 101-102, Tempe, AZ 85283",Tempe,ARIZONA,33.3593392,-111.9446306,4,25,Logistics service,https://www.google.com/maps/search/?api=1&query=Omni%20Logistics%20-%20Tempe&query_place_id=ChIJzb8bgDAOK4cRF3KBB6ob9F0,apify_google_maps
Alliance Air Freight & Trucking Company,+17163359672,http://www.shipalliance.com/,"146 Fitzgerald St, Buffalo, NY 14210",Buffalo,NEW YORK,42.8700291,-78.8551682,3,2,Trucking company;Shipping company;Shipping service;Freight forwarding service,https://www.google.com/maps/search/?api=1&query=Alliance%20Air%20Freight%20%26%20Trucking%20Company&query_place_id=ChIJZ4hRKBoS04kRkDFkg4R0iYA,apify_google_maps
Buffalo Transport Co,+17168341090,https://www.buffalotransport.com/,"21 Lasalle Ave, Buffalo, NY 14214",Buffalo,NEW YORK,42.9463896,-78.8291071,3,27,Trucking company;Warehouse,https://www.google.com/maps/search/?api=1&query=Buffalo%20Transport%20Co&query_place_id=ChIJwTFecKVy04kRTo1Iun4VI50,apify_google_maps
ACS Trucking,+19077157873,https://acstrucking.com/,"1000 S Ridgecrest Rd, Wasilla, AK 99623",Wasilla,ALASKA,61.5727297,-149.6948248,5,10,Trucking company,https://www.google.com/maps/search/?api=1&query=ACS%20Trucking&query_place_id=ChIJ1XecoC7byFYR706rrTx7-Rg,apify_google_maps
49th Freight,+19076001751,http://www.49thfreight.com/,"205 E Benson Blvd Ste 117, Anchorage, AK 99503",Anchorage,ALASKA,61.1944165,-149.880003,5,11,Trucking company;Logistics service;Shipping company,https://www.google.com/maps/search/?api=1&query=49th%20Freight&query_place_id=ChIJQYr_0769yFYRBn3lRI5d_wk,apify_google_maps
Minn-Alaska Transport,+19077463950,https://minn-ak.com/,"14517 E Outer Spring Loop, Palmer, AK 99645",Palmer,ALASKA,61.571437,-149.1064757,4.7,12,Trucking company,https://www.google.com/maps/search/?api=1&query=Minn-Alaska%20Transport&query_place_id=ChIJGSG94u8dyVYRegaP1nJEsjw,apify_google_maps
STR Alaska Shop,+19072222750,http://stralaska.com/,"100 W 104th Ave, Anchorage, AK 99515",Anchorage,ALASKA,61.1257333,-149.8797489,4.7,13,Trucking company,https://www.google.com/maps/search/?api=1&query=STR%20Alaska%20Shop&query_place_id=ChIJY3eSGnXiyFYRaFqKHn4mUEY,apify_google_maps
Span Alaska Transportation Inc,+19073493606,https://www.spanalaska.com/,"6128 Electron Dr, Anchorage, AK 99518",Anchorage,ALASKA,61.1657761,-149.9048512,4.6,44,Freight forwarding service,https://www.google.com/maps/search/?api=1&query=Span%20Alaska%20Transportation%20Inc&query_place_id=ChIJ9cZTN2KXyFYROg1lHYvDYOI,apify_google_maps
Lynden Logistics,+19072436150,https://www.lynden.com/logistics/,"6441 S Airpark Pl Suite 2, Anchorage, AK 99502",Anchorage,ALASKA,61.1627013,-149.9851867,4.4,17,Logistics service;Customs broker;Customs warehouse;Freight forwarding service;Shipping company;Shipping service;Storage facility;Transportation service,https://www.google.com/maps/search/?api=1&query=Lynden%20Logistics&query_place_id=ChIJccwSd6SiyFYRblT1fp-AuZo,apify_google_maps
Alaska All Around Trucking,+19073576695,http://www.alaskaallaroundtrucking.com/contact-us/,"7571 W, 7571 Buttercup Dr, Wasilla, AK 99654",Wasilla,ALASKA,61.5756597,-149.6415788,5,1,Shipping company,https://www.google.com/maps/search/?api=1&query=Alaska%20All%20Around%20Trucking&query_place_id=ChIJVVUhe5DbyFYRKl6NFNt3aQE,apify_google_maps
Lynden Transport,+19072764800,https://www.lynden.com/ltia/,"3027 Rampart Dr, Anchorage, AK 99501",Anchorage,ALASKA,61.2227746,-149.8239876,3.9,87,Trucking company;Freight forwarding service;Refrigerated transport service;Shipping company;Shipping service;Transportation service,https://www.google.com/maps/search/?api=1&query=Lynden%20Transport&query_place_id=ChIJV-bSr2uWyFYRr0whhRdczX8,apify_google_maps
IMC Logistics,+12516907374,https://www.imcc.com/,"5615 Todd Acres Dr, Theodore, AL 36582",Theodore,ALABAMA,30.5744673,-88.1528901,4.8,5,Trucking company,https://www.google.com/maps/search/?api=1&query=IMC%20Logistics&query_place_id=ChIJq_Hff41OmogRHo4bggI1rcg,apify_google_maps
Jays Transport Logistic LLC,+12059021903,,"7512 Cahaba Ave, Leeds, AL 35094",Leeds,ALABAMA,33.5518893,-86.5628173,4.6,13,Trucking company;Delivery service;Freight forwarding service;Mover,https://www.google.com/maps/search/?api=1&query=Jays%20Transport%20Logistic%20LLC&query_place_id=ChIJVbeOupZtiYgRAsHLnvDEoIM,apify_google_maps
Chance Logistics Llc,+12053659195,,"9519 Co Rd 51, Sterrett, AL 35147",Sterrett,ALABAMA,33.3698654,-86.539377,4.8,4,Trucking company,https://www.google.com/maps/search/?api=1&query=Chance%20Logistics%20Llc&query_place_id=ChIJAQBsxcpBiYgRCvRinxb-bP8,apify_google_maps
South Alabama Logistics Inc,+12515838366,https://www.southalabamalogistics.com/,"3200A Bellfontaine Blvd, Theodore, AL 36582",Theodore,ALABAMA,30.4886576,-88.1138621,5,3,Transportation service,https://www.google.com/maps/search/?api=1&query=South%20Alabama%20Logistics%20Inc&query_place_id=ChIJRXnJD181mogRGw7V1ryZekw,apify_google_maps
River Region Logistics,+13344621688,http://www.riverregionlogistics.com/,"633 County Rd 4 E, Prattville, AL 36067",Prattville,ALABAMA,32.424386,-86.4526995,5,6,Trucking company,https://www.google.com/maps/search/?api=1&query=River%20Region%20Logistics&query_place_id=ChIJ29AYXmuOjogRVvJx8-4LTkE,apify_google_maps
Southeast Logistics,+12054644745,http://southeastlogistics.com/,"1526 51st Ave, Tuscaloosa, AL 35401",Tuscaloosa,ALABAMA,33.2012191,-87.6020422,3.5,34,Freight forwarding service,https://www.google.com/maps/search/?api=1&query=Southeast%20Logistics&query_place_id=ChIJrf52ZXIDhogR7v85CPQyhxI,apify_google_maps
JT’s Logistics LLC,+12058559283,,"1933 Carlisle Dr, Birmingham, AL 35235",Birmingham,ALABAMA,33.6435295,-86.6493453,5,2,Trucking company,https://www.google.com/maps/search/?api=1&query=JT%E2%80%99s%20Logistics%20LLC&query_place_id=ChIJISaF5vQNiYgRFQmSUooRy7Q,apify_google_maps
Reliable Logistic Inc,+12567751190,,"637 Co Rd 1194, Cullman, AL 35057",Cullman,ALABAMA,34.2292287,-86.9180499,5,2,Trucking company;Department of Transportation;Warehouse,https://www.google.com/maps/search/?api=1&query=Reliable%20Logistic%20Inc&query_place_id=ChIJ9eKpxT4ziIgRYgqMmxF-Gag,apify_google_maps
JA Logistics,+13343715506,https://www.jalogisticsinc.com/,"466 S Cloverdale Rd, Greenville, AL 36037",Greenville,ALABAMA,31.8428576,-86.6232061,4.4,7,Trucking company,https://www.google.com/maps/search/?api=1&query=JA%20Logistics&query_place_id=ChIJYRf0d7o-jogRu6uhUAkbBrY,apify_google_maps
Rainbow Logistics LLC,+12564851302,https://www.rainbow-logistics.com/,"1725 AL-77 suite b, Southside, AL 35907",Southside,ALABAMA,33.9285394,-86.0231278,3.9,9,Transportation service;Financial institution;Logistics service;Shipping service;Software company,https://www.google.com/maps/search/?api=1&query=Rainbow%20Logistics%20LLC&query_place_id=ChIJvWeYC6kkiogRjUh3ge1xiwM,apify_google_maps
Johnston Trucking LLC,+13347352283,https://www.johnstontrucking.com/,"2910 Highway 231 Bus, Brundidge, AL 36010",Brundidge,ALABAMA,31.6581516,-85.8103637,4.6,63,Trucking company,https://www.google.com/maps/search/?api=1&query=Johnston%20Trucking%20LLC&query_place_id=ChIJab6MmzCOjYgRSVLOW8phTRo,apify_google_maps
TnT Hauling,+12058411930,http://www.tnthaul.com/,"198 Pawnee Village Rd, Birmingham, AL 35217",Birmingham,ALABAMA,33.6232566,-86.7428741,4.2,24,Trucking company,https://www.google.com/maps/search/?api=1&query=TnT%20Hauling&query_place_id=ChIJp-O2zIYFiYgRUN5BshqRXyw,apify_google_maps
McElroy Truck Lines Inc,+12053925579,http://www.mcelroytrucklines.com/,"111 Hwy 80 Spur, Cuba, AL 36907",Cuba,ALABAMA,32.4453193,-88.3641663,3.5,147,Trucking company,https://www.google.com/maps/search/?api=1&query=McElroy%20Truck%20Lines%20Inc&query_place_id=ChIJLyj-PZpZhIgRb957jMNF7dY,apify_google_maps
"Decker Truck Line, Inc.",+15155764141,http://www.deckertruckline.com/,"1280 Powder Plant Rd, Bessemer, AL 35022",Bessemer,ALABAMA,33.3652539,-87.0121306,4.1,69,Trucking company,https://www.google.com/maps/search/?api=1&query=Decker%20Truck%20Line%2C%20Inc.&query_place_id=ChIJFbDr0rHdiIgRHVjUjtffAZA,apify_google_maps
P & S Transportation,+12057884000,http://www.pstrans.com/,"1810 Avenue C, Birmingham, AL 35218",Birmingham,ALABAMA,33.5150751,-86.8990819,4.3,196,Trucking company,https://www.google.com/maps/search/?api=1&query=P%20%26%20S%20Transportation&query_place_id=ChIJf0Bibi8FiYgRVOEbIhZcGVA,apify_google_maps
"Rhett Butler Trucking, Inc.",+13342224600,,"19546 Co Rd 70, Andalusia, AL 36421",Andalusia,ALABAMA,31.3456419,-86.3949009,4.8,18,Trucking company,https://www.google.com/maps/search/?api=1&query=Rhett%20Butler%20Trucking%2C%20Inc.&query_place_id=ChIJ29EJ67PxkYgRBXg6N-oIYTk,apify_google_maps
CRST Flatbed Solutions,+12059787485,http://www.crst.com/,"601 Vestavia Pkwy #200, Vestavia Hills, AL 35216",Vestavia Hills,ALABAMA,33.4164169,-86.7973161,3,2,Trucking company,https://www.google.com/maps/search/?api=1&query=CRST%20Flatbed%20Solutions&query_place_id=ChIJb-2d9aMZiYgRsvVvKsdkgZE,apify_google_maps
WTI Transport,+18008286450,http://www.wtitransport.com/,"7300 Commerce Dr, Tuscaloosa, AL 35401",Tuscaloosa,ALABAMA,33.2134857,-87.6258468,3.8,96,Trucking company,https://www.google.com/maps/search/?api=1&query=WTI%20Transport&query_place_id=ChIJ_1PWgqIEhogRIe_djFWRgbU,apify_google_maps
Tyler Transport LLC,+13345667474,http://tylertransport.com/,"776 Hudson St, Troy, AL 36079",Troy,ALABAMA,31.7891237,-85.9967725,3.7,23,Trucking company,https://www.google.com/maps/search/?api=1&query=Tyler%20Transport%20LLC&query_place_id=ChIJnXAlGc_tjYgRTGBCV0836ak,apify_google_maps
Stevens Transport,+19722169000,https://www.stevenstransport.com/,"9757 Military Pkwy, Dallas, TX 75227",Dallas,TEXAS,32.770462,-96.6548385,3.1,569,Trucking company;Corporate office;Freight forwarding service;Truck driving school,https://www.google.com/maps/search/?api=1&query=Stevens%20Transport&query_place_id=ChIJlWvxyHykToYRhHMqcZhAB10,apify_google_maps
Auto Transport Society,+16026382946,https://ats-logistics.com/?utm_source=googlebusinessprofile&utm_medium=organic&utm_campaign=gpb,"2490 S Gilbert Rd #200, Chandler, AZ 85286",Chandler,ARIZONA,33.2705951,-111.7911782,4.8,64,Shipping company;Logistics service;Transportation service,https://www.google.com/maps/search/?api=1&query=Auto%20Transport%20Society&query_place_id=ChIJDa0XVACrK4cRoG2GW2RoHJU,apify_google_maps
Swinglift Transport Service,+19726943260,http://swinglifttransport.com/,"417 1st Ave, Dallas, TX 75226",Dallas,TEXAS,32.7830978,-96.7726086,5,16,Trucking company;Trailer dealer;Moving and storage service,https://www.google.com/maps/search/?api=1&query=Swinglift%20Transport%20Service&query_place_id=ChIJw48D7rfFTYYRnl7uVEKtdg8,apify_google_maps
Georgiy Trucking LLC,+16232675442,https://n1740305.websitebuilder.online/,"9713 W Crown King Rd, Tolleson, AZ 85353",Tolleson,ARIZONA,33.4173066,-112.2688822,4.1,21,Trucking company,https://www.google.com/maps/search/?api=1&query=Georgiy%20Trucking%20LLC&query_place_id=ChIJe1QK8HE-K4cRsuYXtIhO9-Q,apify_google_maps
Tucson Transport Inc,+15206241800,https://tucsontransportinc.godaddysites.com/,"1730 W Rillito Dr, Tucson, AZ 85745",Tucson,ARIZONA,32.2481377,-111.0020307,4.2,10,Trucking company,https://www.google.com/maps/search/?api=1&query=Tucson%20Transport%20Inc&query_place_id=ChIJ_QiAULJ21oYRFmG5tEThQKc,apify_google_maps
Gtx Transport Llc,+16024594329,,"6730 W Southern Ave, Laveen Village, AZ 85339",Laveen Village,ARIZONA,33.3923517,-112.2039366,4.4,11,Trucking company,https://www.google.com/maps/search/?api=1&query=Gtx%20Transport%20Llc&query_place_id=ChIJVVU5ku4WK4cRDLZvVOmLHis,apify_google_maps
Shull Transport,+16028784643,http://shulltransportation.com/,"3918 E Illini St, Phoenix, AZ 85040",Phoenix,ARIZONA,33.4120972,-111.9967918,4.7,16,Trucking company;Alternative fuel station,https://www.google.com/maps/search/?api=1&query=Shull%20Transport&query_place_id=ChIJI5dBHQEPK4cRwo-rpmfhfac,apify_google_maps
Love Trucking Inc,+16239372747,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1700750,"5002 W Glenn Dr, Glendale, AZ 85301",Glendale,ARIZONA,33.5400536,-112.1668089,4.5,12,Trucking company,https://www.google.com/maps/search/?api=1&query=Love%20Trucking%20Inc&query_place_id=ChIJcS6NzGxrK4cR_rZFkvOFQrQ,apify_google_maps
Landstar System Inc.,+18004351791,http://www.landstar.com/,"4700 Diplomacy Rd, Fort Worth, TX 76155",Fort Worth,TEXAS,32.8319633,-97.0360001,4.2,275,Transportation service,https://www.google.com/maps/search/?api=1&query=Landstar%20System%20Inc.&query_place_id=ChIJYwKbJAmBToYRP2ji9oIyBy8,apify_google_maps
A+TurboMovers LLC,+16827851071,http://aplusturbomovers.org/,"2013 Willow St, Grand Prairie, TX 75050",Grand Prairie,TEXAS,32.7531187,-96.9762646,4.9,38,Mover;Moving and storage service,https://www.google.com/maps/search/?api=1&query=A%2BTurboMovers%20LLC&query_place_id=ChIJsx5SIQqFToYRiGk5kJWqHm4,apify_google_maps
Kas Trucking,+14194837946,https://kas-trucking.com/,"553 Southwest St, Bellevue, OH 44811",Bellevue,OHIO,41.2637957,-82.8397227,4.5,11,Trucking company,https://www.google.com/maps/search/?api=1&query=Kas%20Trucking&query_place_id=ChIJVc6v1MszOogRCqjHH4DrX3Y,apify_google_maps
Lynn Trucking,+17349464033,,"9675 Harrison Rd Suite 100-102 200-201, Romulus, MI 48174",Romulus,MICHIGAN,42.2351862,-83.3176514,3.9,31,Trucking company;Distribution service;Logistics service;Warehouse,https://www.google.com/maps/search/?api=1&query=Lynn%20Trucking&query_place_id=ChIJw5sVI95IO4gR8EWriikTppM,apify_google_maps
Commercial Freight Services,+17347100373,https://www.commercialfreightservices.com/,"30255 Beverly Rd, Romulus, MI 48174",Romulus,MICHIGAN,42.2596924,-83.3375005,4.5,17,Trucking company;Transportation service,https://www.google.com/maps/search/?api=1&query=Commercial%20Freight%20Services&query_place_id=ChIJN_SlYbVOO4gRa87oSWSbnS4,apify_google_maps
Skyline Trucking,+16168716455,https://skylinetruckingllc.com/,"2140 44th St SE #210, Grand Rapids, MI 49508",Grand Rapids,MICHIGAN,42.8832764,-85.6127685,5,12,Trucking company,https://www.google.com/maps/search/?api=1&query=Skyline%20Trucking&query_place_id=ChIJ41WwCjqzGYgRW9qxubUHzYU,apify_google_maps
Ameri-Line - Heavy Haul - Oversize Trucking,+14403164495,http://www.ameri-line.com/,"27060 Royalton Rd, Columbia Station, OH 44028",Columbia Station,OHIO,41.314018,-81.9537686,4.4,11,Trucking company;Transportation service,https://www.google.com/maps/search/?api=1&query=Ameri-Line%20-%20Heavy%20Haul%20-%20Oversize%20Trucking&query_place_id=ChIJAR4v8v29MIgRGkyjtttjPtQ,apify_google_maps
Allen City Trucking Company,+12167046882,,"25000 Center Ridge Rd STE 8, Westlake, OH 44145",Westlake,OHIO,41.4575805,-81.8974225,5,1,Trucking company;Delivery service,https://www.google.com/maps/search/?api=1&query=Allen%20City%20Trucking%20Company&query_place_id=ChIJuVW09JKSMIgRYOyUHoLnpG0,apify_google_maps
Cleveland-Cliffs Dearborn Works (Gate 12 Truck Entrance),,,"1642 Schaefer Hwy, Dearborn, MI 48126",Dearborn,MICHIGAN,42.2914385,-83.1671245,2,21,Manufacturer,https://www.google.com/maps/search/?api=1&query=Cleveland-Cliffs%20Dearborn%20Works%20(Gate%2012%20Truck%20Entrance)&query_place_id=ChIJWzpB7HA0O4gRpzUMftaqs-M,apify_google_maps
Air Land Transport Inc,+19072480362,https://airlandak.com/,"11100 Calaska Cir, Anchorage, AK 99515",Anchorage,ALASKA,61.1210191,-149.8851828,4.5,24,Trucking company,https://www.google.com/maps/search/?api=1&query=Air%20Land%20Transport%20Inc&query_place_id=ChIJBXwsBbuZyFYRAi1XW1sCi0Y,apify_google_maps
Mountain View Trucking,+19073762386,https://mountainviewalaska.com/,"2491 S Foothills Blvd, Wasilla, AK 99623",Wasilla,ALASKA,61.5522598,-149.5687539,4,17,Trucking company,https://www.google.com/maps/search/?api=1&query=Mountain%20View%20Trucking&query_place_id=ChIJ15fVkXfdyFYR3ilkTmejbIM,apify_google_maps
Alaska Airlines - Detroit,+18002527522,https://www.alaskaair.com/content/airports/michigan/detroit,"601 W. G. Rogell Dr., Detroit, MI 48242",Detroit,MICHIGAN,42.2259839,-83.3476081,3.1,17,Airline;Airport,https://www.google.com/maps/search/?api=1&query=Alaska%20Airlines%20-%20Detroit&query_place_id=ChIJWz1tHjpPO4gR4eMfFIvGtH8,apify_google_maps
"Big Dreams Transport, Ltd.",+19076314018,,"5801 E Blue Lupine Dr, Palmer, AK 99645",Palmer,ALASKA,61.5667167,-149.3062549,5,11,Transportation service,https://www.google.com/maps/search/?api=1&query=Big%20Dreams%20Transport%2C%20Ltd.&query_place_id=ChIJS6BN-iXfyFYRetUXEOxowzk,apify_google_maps
Odyssey Logistics,+18004787699,https://www.odysseylogistics.com/,"5025 Van Buren St, Anchorage, AK 99517",Anchorage,ALASKA,61.1739732,-149.9226291,4.2,45,Freight forwarding service;Distribution service;Logistics;Moving and storage service;Mover;Shipping company;Shipping service,https://www.google.com/maps/search/?api=1&query=Odyssey%20Logistics&query_place_id=ChIJ54PIivCXyFYRSg3G3co08ns,apify_google_maps
"Alaska Terminals, Inc.",+19073496657,http://www.akterminals.com/?y_source=1_ODE3ODExLTcxNS1sb2NhdGlvbi53ZWJzaXRl,"400 W 70th Ave Suite 3, Anchorage, AK 99518",Anchorage,ALASKA,61.1565234,-149.8887965,4.9,85,Mover,https://www.google.com/maps/search/?api=1&query=Alaska%20Terminals%2C%20Inc.&query_place_id=ChIJ5xSELiiYyFYRVGcoHk0_96I,apify_google_maps
Portage Transport Inc,+19072244617,https://www.portagetransportationak.com/,"1002 3rd Ave, Seward, AK 99664",Seward,ALASKA,60.1125688,-149.4417378,4.2,10,Trucking company,https://www.google.com/maps/search/?api=1&query=Portage%20Transport%20Inc&query_place_id=ChIJ61v6o-ybx1YRcaLG7DRQG-o,apify_google_maps
On Demand Trucking,+19072763010,https://www.odtrucking.net/,"410 N Sitka St, Anchorage, AK 99501",Anchorage,ALASKA,61.224981,-149.8485656,5,1,Transportation service,https://www.google.com/maps/search/?api=1&query=On%20Demand%20Trucking&query_place_id=ChIJo0Vpak2XyFYRoDd3i6AKRW0,apify_google_maps
Alaska West Express,+19074524355,https://www.lynden.com/awe/,"1095 Sanduri St Suite 2, Fairbanks, AK 99701",Fairbanks,ALASKA,64.8047399,-147.7286618,4.4,13,Trucking company;Business to business service;Shipping company;Shipping service;Transportation service,https://www.google.com/maps/search/?api=1&query=Alaska%20West%20Express&query_place_id=ChIJn3iFQAtQMlEREqBhNCqZuNA,apify_google_maps
Black Gold Express,+19074903222,http://blackgoldalaska.com/,"308 34th Ave, Fairbanks, AK 99701",Fairbanks,ALASKA,64.8158113,-147.6990769,4.3,30,Trucking company;Oilfield,https://www.google.com/maps/search/?api=1&query=Black%20Gold%20Express&query_place_id=ChIJAQAAAExFMlERFNby2GzHPdA,apify_google_maps
United Freight & Transport Inc,+19072725700,http://uftak.com/,"1701 E 1st Ave, Anchorage, AK 99501",Anchorage,ALASKA,61.2216357,-149.8508399,3.6,9,Trucking company,https://www.google.com/maps/search/?api=1&query=United%20Freight%20%26%20Transport%20Inc&query_place_id=ChIJcQovTzyWyFYRkCzBNJNDO8U,apify_google_maps
Weaver Brothers Inc.,+19072784526,https://www.weaverbrothersinc.com/,"2230 Spar Ave #1852, Anchorage, AK 99501",Anchorage,ALASKA,61.2219241,-149.8386048,4.9,18,Trucking company,https://www.google.com/maps/search/?api=1&query=Weaver%20Brothers%20Inc.&query_place_id=ChIJD_db1D-WyFYRIuC_tthWkYk,apify_google_maps
Crosstown Deliveries Inc,+19072786142,https://crosstownak.com/,,,,61.1806455,-149.4491109,5,11,Trucking company;Courier service;Delivery service;Service establishment;Freight forwarding service;Logistics service;Transportation service,https://www.google.com/maps/search/?api=1&query=Crosstown%20Deliveries%20Inc&query_place_id=ChIJwc9qeoSXyFYRPMbs4YalTxA,apify_google_maps
AutoStar Transport Express,+18884778419,https://www.autostartransport.com/,"80 SW 8th St suite 2000, Miami, FL 33130",Miami,FLORIDA,25.76575,-80.1948294,4.3,2434,Shipping company;Freight forwarding service;Shipping service;Towing service;Transportation service;Vehicle shipping agent,https://www.google.com/maps/search/?api=1&query=AutoStar%20Transport%20Express&query_place_id=ChIJ_RAJ9IS22YgR9iYzmBOTBVQ,apify_google_maps
Aplus World Wide Logistics Corp.,+13054638555,http://www.aplusworldwidelogistics.com/,"7855 NW 12th St Suite 207, Doral, FL 33126",Doral,FLORIDA,25.7836167,-80.3235354,4.7,54,Freight forwarding service,https://www.google.com/maps/search/?api=1&query=Aplus%20World%20Wide%20Logistics%20Corp.&query_place_id=ChIJ6zr_17e72YgRgGj4pTETdCk,apify_google_maps
Delta Trucking Inc,+13056854318,http://www.delta-trucking.com/,"2790 NW 127th St, Opa-locka, FL 33054",Opa-locka,FLORIDA,25.890532,-80.245141,4.3,92,Trucking company,https://www.google.com/maps/search/?api=1&query=Delta%20Trucking%20Inc&query_place_id=ChIJgyiiziSw2YgRAtyG3Glflqs,apify_google_maps
Amad Logistics,+13058880344,http://www.amadlogistics.com/,"8274 NW 14th St, Doral, FL 33126",Doral,FLORIDA,25.7854837,-80.3300944,4.4,66,Freight forwarding service,https://www.google.com/maps/search/?api=1&query=Amad%20Logistics&query_place_id=ChIJb8bIvg252YgRUcwrs5FY8KY,apify_google_maps
Vice One Logistics,+17542290029,http://www.viceautotransport.com/request-quote,"751 NE 199th St #203, Miami, FL 33179",Miami,FLORIDA,25.9590986,-80.1867155,4.9,218,Vehicle shipping agent;Freight forwarding service,https://www.google.com/maps/search/?api=1&query=Vice%20One%20Logistics&query_place_id=ChIJhc-nmzyt2YgRMIiWs62itms,apify_google_maps
Supremacy Auto Transport,+18887513838,https://www.supremacyautotransport.com/,"1000 Brickell Ave Ste 715, Miami, FL 33131",Miami,FLORIDA,25.7639994,-80.1917812,5,38,Shipping service;Auto broker;Auto wrecker;Chauffeur service;Freight forwarding service;Shipping company;Shipping equipment industry;Towing service;Transportation service;Vehicle shipping agent,https://www.google.com/maps/search/?api=1&query=Supremacy%20Auto%20Transport&query_place_id=ChIJo45sbwm32YgRT0zdMQ6iHy0,apify_google_maps
GM International Freight Forwarders Corp.,+13055997924,http://gmfreight.com/,"7517 NW 52nd St, Miami, FL 33166",Miami,FLORIDA,25.8209356,-80.3192322,5,98,Freight forwarding service;Courier service;Distribution service;Exporter;Logistics service;Shipping company;Shipping service,https://www.google.com/maps/search/?api=1&query=GM%20International%20Freight%20Forwarders%20Corp.&query_place_id=ChIJn3eCCCi62YgRRj6FwRlrvOw,apify_google_maps
Olympia Logistics,+13058361820,http://www.olympialogistics.com/,"3970 NW 167th St, Miami Gardens, FL 33054",Miami Gardens,FLORIDA,25.9250199,-80.2658603,4.5,142,Shipping company;Container service;Customs broker;Logistics service;Moving and storage service;Transportation service;Vehicle exporter;Vehicle shipping agent,https://www.google.com/maps/search/?api=1&query=Olympia%20Logistics&query_place_id=ChIJuVT8g4qw2YgRExagMsYOwPY,apify_google_maps
FA Logistics International Corp.,,http://www.falogistics.com/,"8020 NW 71st St, Miami, FL 33166",Miami,FLORIDA,25.8374521,-80.3283115,4.7,155,Freight forwarding service;Car rental agency;Logistics service;Transportation service,https://www.google.com/maps/search/?api=1&query=FA%20Logistics%20International%20Corp.&query_place_id=ChIJl9E45bW72YgRB38qCGdzlYA,apify_google_maps
FLEET EXPRESS AUTO TRANSPORT,+13059728937,http://www.fleetexpressautotransport.com/,"8950 SW 74th Ct Suite 2201-H3, Miami, FL 33156",Miami,FLORIDA,25.687051,-80.3158267,4.5,63,Vehicle shipping agent,https://www.google.com/maps/search/?api=1&query=FLEET%20EXPRESS%20AUTO%20TRANSPORT&query_place_id=ChIJz0Q561vD2YgRFVoqTEN78IQ,apify_google_maps
